coverage CP+LS,width CP+LS,coverage gaussian,width gaussian
1.0,1.0,1.0,1.0
1.0,0.7388462084082121,1.0,0.7388462084082121
1.0,0.5786368032421996,1.0,0.5786368032421996
1.0,0.8648791382600822,1.0,0.8648791382600822
1.0,0.306281892345454,1.0,0.306281892345454
1.0,0.7571665841320452,1.0,0.7571665841320452
1.0,1.0,1.0,1.0
1.0,0.7542761606652117,1.0,0.7542761606652117
1.0,0.4678490250036628,1.0,0.4678490250036628
1.0,0.6787352311526076,1.0,0.6787352311526076
1.0,1.0,1.0,1.0
0.0,0.6048768242896472,0.0,0.6048768242896472
1.0,0.5033151913855893,1.0,0.5033151913855893
1.0,0.6618037171994402,1.0,0.6618037171994402
1.0,1.0,1.0,1.0
1.0,0.5140661090233778,1.0,0.5140661090233778
1.0,0.7197304802756079,1.0,0.7197304802756079
1.0,0.3090975809390265,1.0,0.3090975809390265
1.0,0.5342332634669633,1.0,0.5342332634669633
1.0,0.36666273137944216,1.0,0.36666273137944216
1.0,0.4810142488293752,1.0,0.4810142488293752
1.0,0.32911303012977133,1.0,0.32911303012977133
1.0,0.9463296849359062,1.0,0.9463296849359062
1.0,0.3220445041303474,1.0,0.3220445041303474
1.0,0.18925797335019617,1.0,0.18925797335019617
1.0,0.5779124139200127,1.0,0.5779124139200127
1.0,0.6670618243198132,1.0,0.6670618243198132
0.0,0.30651692844952727,0.0,0.30651692844952727
1.0,1.0,1.0,1.0
1.0,0.7568387462386568,1.0,0.7568387462386568
1.0,0.9221240441313683,1.0,0.9221240441313683
1.0,0.3305686576436432,1.0,0.3305686576436432
0.0,0.3853115717722629,0.0,0.3853115717722629
1.0,0.5523763614721309,1.0,0.5523763614721309
1.0,0.7876153114804746,1.0,0.7876153114804746
1.0,0.8065857768898879,1.0,0.8065857768898879
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.5694224228707956,1.0,0.5694224228707956
1.0,0.7847145187110043,1.0,0.7847145187110043
1.0,0.47202633981634723,1.0,0.47202633981634723
1.0,0.6706847534382417,1.0,0.6706847534382417
1.0,0.32468643377975864,1.0,0.32468643377975864
0.0,0.5337066772592747,0.0,0.5337066772592747
1.0,0.7383669706649454,1.0,0.7383669706649454
1.0,1.0,1.0,1.0
0.0,0.5417188667545809,0.0,0.5417188667545809
1.0,0.465887718127427,1.0,0.465887718127427
1.0,0.6692132657721832,1.0,0.6692132657721832
1.0,0.5037352718053458,1.0,0.5037352718053458
0.0,0.44713697890777826,0.0,0.44713697890777826
1.0,0.8355523303617678,1.0,0.8355523303617678
1.0,0.49312610818410574,1.0,0.49312610818410574
1.0,0.6603197357727772,1.0,0.6603197357727772
1.0,0.3674602455350726,1.0,0.3674602455350726
1.0,0.9205951772005814,1.0,0.9205951772005814
1.0,1.0,1.0,1.0
1.0,0.4892866456657392,1.0,0.4892866456657392
1.0,1.0,1.0,1.0
0.0,0.427974418647057,0.0,0.427974418647057
1.0,0.529378459254648,1.0,0.529378459254648
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.0,0.6522724874080024,0.0,0.6522724874080024
1.0,0.7089699764583379,1.0,0.7089699764583379
1.0,0.7342636759504992,1.0,0.7342636759504992
1.0,0.43272614014603,1.0,0.43272614014603
1.0,0.47363992596264204,1.0,0.47363992596264204
1.0,0.32679110925803456,1.0,0.32679110925803456
1.0,0.8134327884871559,1.0,0.8134327884871559
1.0,0.3354721540654112,1.0,0.3354721540654112
1.0,0.48042559489337183,1.0,0.48042559489337183
1.0,0.6770174818236292,1.0,0.6770174818236292
1.0,1.0,1.0,1.0
1.0,0.342341990785426,1.0,0.342341990785426
1.0,0.7347481040842887,1.0,0.7347481040842887
1.0,0.3540407605142745,1.0,0.3540407605142745
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.5613977890852397,1.0,0.5613977890852397
1.0,0.902803595393032,1.0,0.902803595393032
1.0,0.5107078526256512,1.0,0.5107078526256512
1.0,1.0,1.0,1.0
1.0,0.5583330499873806,1.0,0.5583330499873806
1.0,0.42682884579197056,1.0,0.42682884579197056
1.0,0.3224641979755337,1.0,0.3224641979755337
1.0,0.47418216203019575,1.0,0.47418216203019575
1.0,0.47675222061764466,1.0,0.47675222061764466
1.0,0.6241175480330834,1.0,0.6241175480330834
1.0,0.7470411752748011,1.0,0.7470411752748011
1.0,0.3226758473069813,1.0,0.3226758473069813
1.0,1.0,1.0,1.0
1.0,0.673346921598782,1.0,0.673346921598782
1.0,0.7365472700695066,1.0,0.7365472700695066
1.0,0.5946082426024557,1.0,0.5946082426024557
1.0,0.7778670966250911,1.0,0.7778670966250911
1.0,0.5546614087191247,1.0,0.5546614087191247
1.0,0.6468100709533783,1.0,0.6468100709533783
1.0,0.7819821108556086,1.0,0.7819821108556086
1.0,1.0,1.0,1.0
1.0,0.9047583076381179,1.0,0.9047583076381179
1.0,1.0,1.0,1.0
1.0,0.6922634661166642,1.0,0.6922634661166642
1.0,0.4807906915731524,1.0,0.4807906915731524
1.0,1.0,1.0,1.0
0.0,0.355146412993825,0.0,0.355146412993825
1.0,0.5508252928810711,1.0,0.5508252928810711
0.0,0.47311314432201734,0.0,0.47311314432201734
1.0,0.2696281557212418,1.0,0.2696281557212418
0.0,0.471878057282169,0.0,0.471878057282169
1.0,0.6838504246675874,1.0,0.6838504246675874
1.0,0.592180634697687,1.0,0.592180634697687
1.0,1.0,1.0,1.0
1.0,0.7570430595719975,1.0,0.7570430595719975
1.0,0.3870286883151861,1.0,0.3870286883151861
1.0,0.5164650013657119,1.0,0.5164650013657119
1.0,0.5458877780403146,1.0,0.5458877780403146
1.0,0.3562331744090088,1.0,0.3562331744090088
1.0,0.5719208838417063,1.0,0.5719208838417063
1.0,0.8727034820965244,1.0,0.8727034820965244
1.0,0.6570145994092615,1.0,0.6570145994092615
1.0,1.0,1.0,1.0
1.0,0.3278475112338898,1.0,0.3278475112338898
1.0,0.6866499120806708,1.0,0.6866499120806708
0.0,0.32145837892088613,0.0,0.32145837892088613
0.0,0.7295367449308865,0.0,0.7295367449308865
1.0,0.3451041778374737,1.0,0.3451041778374737
1.0,0.5531058107633715,1.0,0.5531058107633715
1.0,1.0,1.0,1.0
1.0,0.5875560722024664,1.0,0.5875560722024664
0.0,0.6569051277542042,0.0,0.6569051277542042
1.0,1.0,1.0,1.0
1.0,0.6503540438676194,1.0,0.6503540438676194
1.0,0.8263072869252392,1.0,0.8263072869252392
1.0,0.35529846110175867,1.0,0.35529846110175867
1.0,0.42726074873217357,1.0,0.42726074873217357
1.0,1.0,1.0,1.0
1.0,0.33420536212936547,1.0,0.33420536212936547
1.0,0.9619301951443315,1.0,0.9619301951443315
1.0,1.0,1.0,1.0
1.0,0.5528572508231755,1.0,0.5528572508231755
0.0,0.5022531937003429,0.0,0.5022531937003429
1.0,0.681003482124209,1.0,0.681003482124209
1.0,0.5439530401578261,1.0,0.5439530401578261
1.0,0.9342239027530825,1.0,0.9342239027530825
1.0,0.9382440435609145,1.0,0.9382440435609145
1.0,0.4317659531411654,1.0,0.4317659531411654
1.0,0.3568987379150751,1.0,0.3568987379150751
1.0,0.7369392846609744,1.0,0.7369392846609744
1.0,0.8215056965218273,1.0,0.8215056965218273
1.0,0.8103719777807066,1.0,0.8103719777807066
1.0,0.8133038813156573,1.0,0.8133038813156573
1.0,0.7863565096782299,1.0,0.7863565096782299
1.0,1.0,1.0,1.0
1.0,0.32180084868740766,1.0,0.32180084868740766
1.0,0.3425638218361085,1.0,0.3425638218361085
1.0,1.0,1.0,1.0
1.0,0.5296752751631895,1.0,0.5296752751631895
1.0,0.44247131560330777,1.0,0.44247131560330777
1.0,0.6235602893539023,1.0,0.6235602893539023
1.0,0.6471603538783017,1.0,0.6471603538783017
1.0,1.0,1.0,1.0
1.0,0.9337657549609004,1.0,0.9337657549609004
1.0,1.0,1.0,1.0
1.0,0.5374022455600423,1.0,0.5374022455600423
1.0,0.7913244753342767,1.0,0.7913244753342767
1.0,0.6345726795344673,1.0,0.6345726795344673
1.0,1.0,1.0,1.0
1.0,0.7187041485390866,1.0,0.7187041485390866
1.0,0.35558594483940287,1.0,0.35558594483940287
0.0,0.35800249644071613,0.0,0.35800249644071613
1.0,0.5559032689438812,1.0,0.5559032689438812
1.0,1.0,1.0,1.0
1.0,0.4278210942536932,1.0,0.4278210942536932
1.0,1.0,1.0,1.0
1.0,0.638432255251542,1.0,0.638432255251542
1.0,0.6741930178060385,1.0,0.6741930178060385
1.0,0.6668620577040592,1.0,0.6668620577040592
1.0,0.36924060076812737,1.0,0.36924060076812737
1.0,0.4483422305323179,1.0,0.4483422305323179
1.0,0.6538045981013565,1.0,0.6538045981013565
1.0,0.7330617134789557,1.0,0.7330617134789557
0.0,0.3409027141394816,0.0,0.3409027141394816
1.0,0.6548086998458267,1.0,0.6548086998458267
1.0,0.45957332322809624,1.0,0.45957332322809624
0.0,0.3219413818016319,0.0,0.3219413818016319
1.0,0.6334841920693488,1.0,0.6334841920693488
1.0,0.5833055674210601,1.0,0.5833055674210601
1.0,0.6382389589234567,1.0,0.6382389589234567
1.0,0.9695037884146607,1.0,0.9695037884146607
1.0,1.0,1.0,1.0
1.0,0.583492311706933,1.0,0.583492311706933
1.0,0.9893105863478324,1.0,0.9893105863478324
1.0,0.5764250418007811,1.0,0.5764250418007811
1.0,0.6853016583980442,1.0,0.6853016583980442
1.0,0.5056508347796309,1.0,0.5056508347796309
1.0,0.4129892714822292,1.0,0.4129892714822292
1.0,0.38810244272618843,1.0,0.38810244272618843
1.0,0.8307043680879116,1.0,0.8307043680879116
1.0,0.32181398848433407,1.0,0.32181398848433407
1.0,0.5457721403536242,1.0,0.5457721403536242
0.0,0.6459721606039976,0.0,0.6459721606039976
1.0,0.6917591021672918,1.0,0.6917591021672918
1.0,0.7607544661007151,1.0,0.7607544661007151
1.0,0.5676591416894055,1.0,0.5676591416894055
1.0,0.5467428727112883,1.0,0.5467428727112883
1.0,0.5403166003828987,1.0,0.5403166003828987
1.0,0.5037008255583948,1.0,0.5037008255583948
1.0,0.407157026748153,1.0,0.407157026748153
1.0,0.42664728878878044,1.0,0.42664728878878044
0.0,0.5676926801047453,0.0,0.5676926801047453
1.0,0.5047890702213023,1.0,0.5047890702213023
1.0,1.0,1.0,1.0
1.0,0.43432996125866596,1.0,0.43432996125866596
1.0,0.4009278347430342,1.0,0.4009278347430342
1.0,0.43192926724464303,1.0,0.43192926724464303
1.0,0.4736673666939314,1.0,0.4736673666939314
1.0,0.7922469296492095,1.0,0.7922469296492095
1.0,0.5429264208438984,1.0,0.5429264208438984
1.0,0.43879070628886024,1.0,0.43879070628886024
1.0,0.7215323450509017,1.0,0.7215323450509017
1.0,0.33230295309506586,1.0,0.33230295309506586
1.0,0.5191897529126768,1.0,0.5191897529126768
0.0,0.4544754793154584,0.0,0.4544754793154584
1.0,0.4496912031262945,1.0,0.4496912031262945
1.0,0.8915952224698243,1.0,0.8915952224698243
1.0,0.672203318645679,1.0,0.672203318645679
1.0,1.0,1.0,1.0
1.0,0.5022580048040857,1.0,0.5022580048040857
1.0,0.5023363671528105,1.0,0.5023363671528105
1.0,0.6853192800057073,1.0,0.6853192800057073
1.0,0.3686444582561673,1.0,0.3686444582561673
1.0,0.6831163885380747,1.0,0.6831163885380747
1.0,0.8571475562423394,1.0,0.8571475562423394
1.0,1.0,1.0,1.0
1.0,0.5800934816466836,1.0,0.5800934816466836
1.0,0.5302892472320972,1.0,0.5302892472320972
1.0,0.5478983940342768,1.0,0.5478983940342768
1.0,0.4682055613282526,1.0,0.4682055613282526
1.0,0.4351372060495554,1.0,0.4351372060495554
1.0,0.9332283972768437,1.0,0.9332283972768437
1.0,0.6828517563236134,1.0,0.6828517563236134
1.0,0.7347978467493368,1.0,0.7347978467493368
1.0,1.0,1.0,1.0
1.0,0.3679740603661128,1.0,0.3679740603661128
1.0,0.3586024242612995,1.0,0.3586024242612995
1.0,0.4058857939064131,1.0,0.4058857939064131
0.0,0.43235579375043054,0.0,0.43235579375043054
1.0,0.4746965981375859,1.0,0.4746965981375859
1.0,0.4679044972229212,1.0,0.4679044972229212
1.0,0.6826828920399011,1.0,0.6826828920399011
0.0,0.4672144400190095,0.0,0.4672144400190095
1.0,0.5688986624280563,1.0,0.5688986624280563
1.0,0.43288343050642475,1.0,0.43288343050642475
1.0,0.6640007073161405,1.0,0.6640007073161405
1.0,0.3674468382891029,1.0,0.3674468382891029
1.0,0.5724194554108905,1.0,0.5724194554108905
1.0,0.3304973400229859,1.0,0.3304973400229859
0.0,0.530454833148277,0.0,0.530454833148277
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.738052148698172,1.0,0.738052148698172
1.0,0.8162979848684345,1.0,0.8162979848684345
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.6022051920772984,1.0,0.6022051920772984
1.0,0.6246356566241185,1.0,0.6246356566241185
1.0,0.5065912337232183,1.0,0.5065912337232183
1.0,0.6297089432606502,1.0,0.6297089432606502
1.0,1.0,1.0,1.0
1.0,0.6864717129718907,1.0,0.6864717129718907
1.0,0.6539727559585027,1.0,0.6539727559585027
1.0,0.6506549702543026,1.0,0.6506549702543026
0.0,0.38561671140392756,0.0,0.38561671140392756
1.0,0.48803443704097677,1.0,0.48803443704097677
0.0,0.48800645216226424,0.0,0.48800645216226424
1.0,0.6443831760010637,1.0,0.6443831760010637
1.0,0.5705297496185024,1.0,0.5705297496185024
1.0,0.3785918150716877,1.0,0.3785918150716877
1.0,0.6778223949885813,1.0,0.6778223949885813
1.0,0.7518270211006322,1.0,0.7518270211006322
1.0,0.3529375462387936,1.0,0.3529375462387936
1.0,0.6534910869333852,1.0,0.6534910869333852
1.0,0.7696324998774475,1.0,0.7696324998774475
1.0,0.43251593758176043,1.0,0.43251593758176043
0.0,0.4538759670489809,0.0,0.4538759670489809
1.0,0.3538236295946669,1.0,0.3538236295946669
1.0,0.47355585134096734,1.0,0.47355585134096734
1.0,0.4244757371444395,1.0,0.4244757371444395
1.0,0.7291073919302122,1.0,0.7291073919302122
1.0,0.3846917319838969,1.0,0.3846917319838969
1.0,0.8244158561913499,1.0,0.8244158561913499
1.0,0.6584005439636146,1.0,0.6584005439636146
1.0,0.9615774525803331,1.0,0.9615774525803331
0.0,0.6490611617947626,0.0,0.6490611617947626
1.0,0.5024390097975945,1.0,0.5024390097975945
1.0,0.21639390456283414,1.0,0.21639390456283414
1.0,0.45555861351227867,1.0,0.45555861351227867
1.0,0.327652994262579,1.0,0.327652994262579
1.0,0.3594698584944225,1.0,0.3594698584944225
1.0,0.4505432196586623,1.0,0.4505432196586623
1.0,0.7899399796407904,1.0,0.7899399796407904
1.0,0.6742125676267854,1.0,0.6742125676267854
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.6380412718206343,1.0,0.6380412718206343
1.0,0.7481889306040722,1.0,0.7481889306040722
1.0,0.9019216979903232,1.0,0.9019216979903232
1.0,0.5526812155980185,1.0,0.5526812155980185
1.0,1.0,1.0,1.0
1.0,0.6878676579941458,1.0,0.6878676579941458
1.0,1.0,1.0,1.0
1.0,0.3284462385356932,1.0,0.3284462385356932
1.0,1.0,1.0,1.0
1.0,0.6115680938056205,1.0,0.6115680938056205
1.0,0.5036733197022377,1.0,0.5036733197022377
1.0,1.0,1.0,1.0
1.0,0.5697785908894506,1.0,0.5697785908894506
1.0,0.47654274413990416,1.0,0.47654274413990416
1.0,0.8672451775517345,1.0,0.8672451775517345
1.0,0.5038428896742242,1.0,0.5038428896742242
1.0,0.4276934264042954,1.0,0.4276934264042954
1.0,0.33693401411713353,1.0,0.33693401411713353
1.0,0.5348031943551064,1.0,0.5348031943551064
0.0,0.4761391036447351,0.0,0.4761391036447351
1.0,0.47976816985449483,1.0,0.47976816985449483
0.0,0.601128673530646,0.0,0.601128673530646
1.0,0.658952948778146,1.0,0.658952948778146
1.0,0.2812403256172895,1.0,0.2812403256172895
0.0,0.34223601416622595,0.0,0.34223601416622595
1.0,0.27687812852632276,1.0,0.27687812852632276
1.0,0.6696993531494048,1.0,0.6696993531494048
1.0,0.7981933116478044,1.0,0.7981933116478044
1.0,0.6902872298592229,1.0,0.6902872298592229
1.0,1.0,1.0,1.0
0.0,0.27748198272617597,0.0,0.27748198272617597
1.0,0.4314558900059449,1.0,0.4314558900059449
1.0,1.0,1.0,1.0
1.0,0.9282896615860148,1.0,0.9282896615860148
1.0,1.0,1.0,1.0
1.0,0.4318359782135278,1.0,0.4318359782135278
1.0,0.4641307586871905,1.0,0.4641307586871905
1.0,0.1576378068360209,1.0,0.1576378068360209
1.0,0.7490757074240553,1.0,0.7490757074240553
1.0,0.9876713412897367,1.0,0.9876713412897367
1.0,0.5193446764362188,1.0,0.5193446764362188
1.0,0.46364230731615513,1.0,0.46364230731615513
1.0,0.40512070396393385,1.0,0.40512070396393385
1.0,0.4280040062102095,1.0,0.4280040062102095
1.0,0.5160088508748428,1.0,0.5160088508748428
1.0,0.8487453085367533,1.0,0.8487453085367533
1.0,0.7937935458411864,1.0,0.7937935458411864
1.0,1.0,1.0,1.0
1.0,0.87868879634481,1.0,0.87868879634481
1.0,0.27676535556569515,1.0,0.27676535556569515
1.0,0.5994862811992709,1.0,0.5994862811992709
0.0,0.5746771734704297,0.0,0.5746771734704297
1.0,1.0,1.0,1.0
1.0,0.6615774814213967,1.0,0.6615774814213967
1.0,0.794108433556766,1.0,0.794108433556766
1.0,0.39890932990375794,1.0,0.39890932990375794
1.0,0.33826820568598226,1.0,0.33826820568598226
1.0,0.2515553000064937,1.0,0.2515553000064937
1.0,1.0,1.0,1.0
1.0,0.6805856961187378,1.0,0.6805856961187378
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.5583425075826777,1.0,0.5583425075826777
1.0,1.0,1.0,1.0
1.0,0.637392444576835,1.0,0.637392444576835
1.0,0.5526780693395037,1.0,0.5526780693395037
1.0,0.6741680567970163,1.0,0.6741680567970163
1.0,0.7904431296482531,1.0,0.7904431296482531
0.0,0.43254128804116115,0.0,0.43254128804116115
1.0,0.4277879703125623,1.0,0.4277879703125623
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.47314876396375577,1.0,0.47314876396375577
1.0,0.8401006838913163,1.0,0.8401006838913163
1.0,0.4287680804794561,1.0,0.4287680804794561
0.0,0.26046364659814936,0.0,0.26046364659814936
1.0,0.5308012690458364,1.0,0.5308012690458364
1.0,0.5480299928982597,1.0,0.5480299928982597
1.0,0.5066565237263525,1.0,0.5066565237263525
1.0,1.0,1.0,1.0
1.0,0.7271786051033939,1.0,0.7271786051033939
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.6758126638686928,1.0,0.6758126638686928
1.0,0.9138304413983289,1.0,0.9138304413983289
1.0,0.7886716257490343,1.0,0.7886716257490343
1.0,0.4243070376778052,1.0,0.4243070376778052
1.0,1.0,1.0,1.0
1.0,0.4786462026688572,1.0,0.4786462026688572
1.0,0.6715688854956694,1.0,0.6715688854956694
1.0,0.5597586733712607,1.0,0.5597586733712607
1.0,0.40287488012926487,1.0,0.40287488012926487
1.0,0.48913674511032307,1.0,0.48913674511032307
1.0,0.4628460855566546,1.0,0.4628460855566546
1.0,0.9286922932870911,1.0,0.9286922932870911
1.0,0.4277994459897746,1.0,0.4277994459897746
1.0,0.4324636754492436,1.0,0.4324636754492436
1.0,0.512019968806523,1.0,0.512019968806523
1.0,0.27519109742318093,1.0,0.27519109742318093
1.0,0.8747099398789235,1.0,0.8747099398789235
1.0,0.5995847069080773,1.0,0.5995847069080773
1.0,0.42844663583502673,1.0,0.42844663583502673
1.0,0.42574402446523096,1.0,0.42574402446523096
1.0,0.22396156390589717,1.0,0.22396156390589717
1.0,0.48566279088764386,1.0,0.48566279088764386
1.0,0.6110612010580796,1.0,0.6110612010580796
1.0,0.36683244399995163,1.0,0.36683244399995163
1.0,0.6715812245688388,1.0,0.6715812245688388
1.0,0.4046466828761468,1.0,0.4046466828761468
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.43088417501637805,1.0,0.43088417501637805
1.0,0.8502855907518515,1.0,0.8502855907518515
1.0,0.45432263612249457,1.0,0.45432263612249457
1.0,0.8499701888636002,1.0,0.8499701888636002
0.0,0.6245316629928386,0.0,0.6245316629928386
0.0,0.12622582389460252,0.0,0.12622582389460252
1.0,1.0,1.0,1.0
1.0,0.4280994292257779,1.0,0.4280994292257779
1.0,0.5702004540139488,1.0,0.5702004540139488
1.0,0.3468297140592129,1.0,0.3468297140592129
1.0,0.5488618847067932,1.0,0.5488618847067932
1.0,0.849055853896052,1.0,0.849055853896052
0.0,0.6712095010591335,0.0,0.6712095010591335
1.0,0.4119885598310222,1.0,0.4119885598310222
1.0,0.6801844946955129,1.0,0.6801844946955129
1.0,0.42943906037071333,1.0,0.42943906037071333
1.0,1.0,1.0,1.0
1.0,0.7914968362477061,1.0,0.7914968362477061
1.0,0.9299427154066975,1.0,0.9299427154066975
1.0,0.7089135049612989,1.0,0.7089135049612989
1.0,0.4279039609250096,1.0,0.4279039609250096
1.0,0.354686671104786,1.0,0.354686671104786
1.0,1.0,1.0,1.0
1.0,0.5414550114558621,1.0,0.5414550114558621
1.0,0.9157442250539727,1.0,0.9157442250539727
1.0,0.42921569316126945,1.0,0.42921569316126945
1.0,0.6896791061158458,1.0,0.6896791061158458
1.0,1.0,1.0,1.0
1.0,0.3785913328200279,1.0,0.3785913328200279
1.0,0.37864508662980034,1.0,0.37864508662980034
1.0,0.32794915522799817,1.0,0.32794915522799817
0.0,0.3346527240621241,0.0,0.3346527240621241
1.0,1.0,1.0,1.0
1.0,0.5221547327776896,1.0,0.5221547327776896
1.0,0.5859083821360014,1.0,0.5859083821360014
1.0,0.6721391032357598,1.0,0.6721391032357598
1.0,0.39501911361426967,1.0,0.39501911361426967
1.0,0.8298439051578632,1.0,0.8298439051578632
1.0,0.5112501158334155,1.0,0.5112501158334155
1.0,1.0,1.0,1.0
1.0,0.7107516047873574,1.0,0.7107516047873574
1.0,0.4296963915954172,1.0,0.4296963915954172
1.0,0.276839564586695,1.0,0.276839564586695
1.0,0.6718260324137638,1.0,0.6718260324137638
1.0,0.6895284620561646,1.0,0.6895284620561646
1.0,0.7522002020735645,1.0,0.7522002020735645
1.0,0.6972598805307689,1.0,0.6972598805307689
1.0,1.0,1.0,1.0
1.0,0.3213804440007551,1.0,0.3213804440007551
1.0,0.6000962866613115,1.0,0.6000962866613115
1.0,0.7304102856074259,1.0,0.7304102856074259
1.0,0.43330638177748776,1.0,0.43330638177748776
1.0,0.5821294730304449,1.0,0.5821294730304449
1.0,0.9377689443205338,1.0,0.9377689443205338
1.0,0.42701751924409526,1.0,0.42701751924409526
1.0,0.8302453229576447,1.0,0.8302453229576447
1.0,0.2722734842617829,1.0,0.2722734842617829
0.0,0.24096174506924045,0.0,0.24096174506924045
1.0,0.9350060251137517,1.0,0.9350060251137517
1.0,0.42826814582666434,1.0,0.42826814582666434
0.0,0.4641874969058165,0.0,0.4641874969058165
1.0,0.5535558863674013,1.0,0.5535558863674013
1.0,1.0,1.0,1.0
1.0,0.8098497078415412,1.0,0.8098497078415412
1.0,0.4633132764139549,1.0,0.4633132764139549
1.0,0.2723459425510796,1.0,0.2723459425510796
1.0,0.904313962988182,1.0,0.904313962988182
1.0,0.30744695797644833,1.0,0.30744695797644833
1.0,0.3213974991738962,1.0,0.3213974991738962
0.0,0.5080596717480439,0.0,0.5080596717480439
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.6723152489004889,1.0,0.6723152489004889
0.0,0.622185017984934,0.0,0.622185017984934
1.0,0.8494858138165953,1.0,0.8494858138165953
1.0,0.43427063237026575,1.0,0.43427063237026575
1.0,0.6570104677850503,1.0,0.6570104677850503
1.0,0.520625040513325,1.0,0.520625040513325
1.0,0.3582993040815635,1.0,0.3582993040815635
1.0,0.8492361878274663,1.0,0.8492361878274663
1.0,0.2725298772041792,1.0,0.2725298772041792
1.0,0.4259101433504119,1.0,0.4259101433504119
1.0,0.5657835941177125,1.0,0.5657835941177125
1.0,0.386340723962845,1.0,0.386340723962845
1.0,0.8865254707672836,1.0,0.8865254707672836
1.0,0.4307560111093128,1.0,0.4307560111093128
1.0,1.0,1.0,1.0
1.0,0.6882818157157613,1.0,0.6882818157157613
1.0,0.8081525080947028,1.0,0.8081525080947028
1.0,1.0,1.0,1.0
1.0,0.5359975723076587,1.0,0.5359975723076587
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.6905478126764877,1.0,0.6905478126764877
1.0,0.7352488295413007,1.0,0.7352488295413007
1.0,0.9379713474787692,1.0,0.9379713474787692
1.0,1.0,1.0,1.0
1.0,0.5116564188296979,1.0,0.5116564188296979
1.0,1.0,1.0,1.0
1.0,0.624245506185473,1.0,0.624245506185473
1.0,0.4306923484012914,1.0,0.4306923484012914
1.0,0.6609221985803766,1.0,0.6609221985803766
1.0,0.7949646345253494,1.0,0.7949646345253494
1.0,0.5009204736066333,1.0,0.5009204736066333
1.0,1.0,1.0,1.0
1.0,0.45753260553218544,1.0,0.45753260553218544
1.0,0.5769697796209724,1.0,0.5769697796209724
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.5076427066212497,1.0,0.5076427066212497
1.0,0.19517823920126273,1.0,0.19517823920126273
1.0,0.5444960066953284,1.0,0.5444960066953284
1.0,1.0,1.0,1.0
